RetainedTxp	DuplicateTxp
lcl|NT_033779.5_cds_NP_609956.1_10364	lcl|NT_033779.5_cds_NP_001260568.1_10365
lcl|NC_004354.4_cds_NP_727960.1_3957	lcl|NC_004354.4_cds_NP_727961.1_3958
lcl|NC_004354.4_cds_NP_727960.1_3957	lcl|NC_004354.4_cds_NP_542446.2_3959
lcl|NT_033779.5_cds_NP_477218.1_10561	lcl|NT_033779.5_cds_NP_724241.1_10562
lcl|NT_033778.4_cds_NP_611444.2_15653	lcl|NT_033778.4_cds_NP_001286619.1_15654
lcl|NC_004354.4_cds_NP_572376.1_1653	lcl|NC_004354.4_cds_NP_001284974.1_1654
lcl|NT_037436.4_cds_NP_649064.1_22034	lcl|NT_037436.4_cds_NP_001262023.1_22035
lcl|NC_004354.4_cds_NP_728092.1_4397	lcl|NC_004354.4_cds_NP_001285380.1_4398
lcl|NT_033777.3_cds_NP_651722.1_29850	lcl|NT_033777.3_cds_NP_001263082.1_29851
lcl|NT_033778.4_cds_NP_610844.1_13646	lcl|NT_033778.4_cds_NP_651957.3_13647
lcl|NT_033778.4_cds_NP_610844.1_13646	lcl|NT_033778.4_cds_NP_001260945.1_13648
lcl|NT_033778.4_cds_NP_610844.1_13646	lcl|NT_033778.4_cds_NP_001286378.1_13649
lcl|NT_033779.5_cds_NP_477496.1_10679	lcl|NT_033779.5_cds_NP_001246108.1_10680
lcl|NT_033779.5_cds_NP_477496.1_10679	lcl|NT_033779.5_cds_NP_001246109.1_10681
lcl|NT_033779.5_cds_NP_477496.1_10679	lcl|NT_033779.5_cds_NP_001246110.1_10682
lcl|NT_033779.5_cds_NP_477496.1_10679	lcl|NT_033779.5_cds_NP_001246111.1_10683
lcl|NT_033778.4_cds_NP_001188895.1_12410	lcl|NT_033778.4_cds_NP_001246221.1_12411
lcl|NT_033778.4_cds_NP_611655.1_16262	lcl|NT_033778.4_cds_NP_001286709.1_16263
lcl|NC_004354.4_cds_NP_573129.1_4018	lcl|NC_004354.4_cds_NP_001285328.1_4019
lcl|NT_033779.5_cds_NP_609298.1_8147	lcl|NT_033779.5_cds_NP_723469.1_8148
lcl|NT_033779.5_cds_NP_001188818.1_9639	lcl|NT_033779.5_cds_NP_001285965.1_9640
lcl|NT_033779.5_cds_NP_609764.1_9610	lcl|NT_033779.5_cds_NP_723923.1_9614
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001007096.1_22247
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001007097.1_22248
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001163473.1_22251
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001163474.1_22252
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001163475.1_22253
lcl|NT_037436.4_cds_NP_524165.2_22246	lcl|NT_037436.4_cds_NP_001262063.1_22254
lcl|NT_037436.4_cds_NP_648539.1_20510	lcl|NT_037436.4_cds_NP_729777.1_20511
lcl|NT_033778.4_cds_NP_523723.1_13576	lcl|NT_033778.4_cds_NP_001401005.1_13577
lcl|NT_033777.3_cds_NP_649803.1_24356	lcl|NT_033777.3_cds_NP_001262370.1_24357
lcl|NT_033777.3_cds_NP_649803.1_24356	lcl|NT_033777.3_cds_NP_001262371.1_24358
lcl|NC_004353.4_cds_NP_726554.2_30523	lcl|NC_004353.4_cds_NP_001162821.1_30524
lcl|NC_004353.4_cds_NP_726554.2_30523	lcl|NC_004353.4_cds_NP_001162822.1_30525
lcl|NT_033779.5_cds_NP_608838.1_6617	lcl|NT_033779.5_cds_NP_001285603.1_6618
lcl|NT_037436.4_cds_NP_730265.1_21784	lcl|NT_037436.4_cds_NP_001287093.1_21785
lcl|NT_037436.4_cds_NP_648056.1_19047	lcl|NT_037436.4_cds_NP_996008.1_19048
lcl|NT_033778.4_cds_NP_611751.1_16530	lcl|NT_033778.4_cds_NP_726284.1_16531
lcl|NT_033778.4_cds_NP_611751.1_16530	lcl|NT_033778.4_cds_NP_726285.1_16532
lcl|NT_033778.4_cds_NP_611751.1_16530	lcl|NT_033778.4_cds_NP_001286754.1_16533
lcl|NT_033779.5_cds_NP_609982.1_10451	lcl|NT_033779.5_cds_NP_724208.1_10452
lcl|NT_033779.5_cds_NP_609982.1_10451	lcl|NT_033779.5_cds_NP_001188850.1_10453
lcl|NT_033779.5_cds_NP_609982.1_10451	lcl|NT_033779.5_cds_NP_001188851.1_10454
lcl|NT_033779.5_cds_NP_609982.1_10451	lcl|NT_033779.5_cds_NP_001286086.1_10455
lcl|NT_033777.3_cds_NP_651604.1_29523	lcl|NT_033777.3_cds_NP_001287572.1_29524
lcl|NT_037436.4_cds_NP_612087.1_17600	lcl|NT_037436.4_cds_NP_001189016.1_17601
lcl|NC_004354.4_cds_NP_569891.1_264	lcl|NC_004354.4_cds_NP_001284767.1_265
lcl|NC_004354.4_cds_NP_511079.1_1869	lcl|NC_004354.4_cds_NP_001285006.1_1870
lcl|NT_033778.4_cds_NP_477225.1_16852	lcl|NT_033778.4_cds_NP_726394.1_16853
lcl|NC_004354.4_cds_NP_001027085.1_5225	lcl|NC_004354.4_cds_NP_001027086.1_5226
lcl|NT_033779.5_cds_NP_609036.1_7219	lcl|NT_033779.5_cds_NP_001285676.1_7220
lcl|NT_033778.4_cds_NP_610280.1_11753	lcl|NT_033778.4_cds_NP_001260771.1_11754
lcl|NT_033777.3_cds_NP_650655.1_26811	lcl|NT_033777.3_cds_NP_001247158.1_26812
lcl|NC_004354.4_cds_NP_569848.2_122	lcl|NC_004354.4_cds_NP_001284747.1_123
lcl|NC_004354.4_cds_NP_476820.1_614	lcl|NC_004354.4_cds_NP_001284813.1_615
lcl|NC_004354.4_cds_NP_476820.1_614	lcl|NC_004354.4_cds_NP_001284814.1_616
lcl|NT_033779.5_cds_NP_001259856.1_5773	lcl|NT_033779.5_cds_NP_001033869.1_5774
lcl|NT_033778.4_cds_NP_610860.2_13703	lcl|NT_033778.4_cds_NP_725274.1_13704
lcl|NT_033778.4_cds_NP_610860.2_13703	lcl|NT_033778.4_cds_NP_725275.1_13705
lcl|NT_033777.3_cds_NP_001334704.1_29485	lcl|NT_033777.3_cds_NP_001334705.1_29486
lcl|NT_033777.3_cds_NP_001334704.1_29485	lcl|NT_033777.3_cds_NP_733230.1_29487
lcl|NT_033777.3_cds_NP_001334704.1_29485	lcl|NT_033777.3_cds_NP_733231.1_29488
lcl|NT_033777.3_cds_NP_001334704.1_29485	lcl|NT_033777.3_cds_NP_733232.1_29489
lcl|NT_033777.3_cds_NP_001334704.1_29485	lcl|NT_033777.3_cds_NP_733233.1_29490
lcl|NT_033777.3_cds_NP_651205.2_28408	lcl|NT_033777.3_cds_NP_001262895.1_28409
lcl|NC_004353.4_cds_NP_001259068.1_30636	lcl|NC_004353.4_cds_NP_001259069.1_30637
lcl|NC_004353.4_cds_NP_001259068.1_30636	lcl|NC_004353.4_cds_NP_001259070.1_30638
lcl|NC_004353.4_cds_NP_001259068.1_30636	lcl|NC_004353.4_cds_NP_651934.2_30639
lcl|NT_033779.5_cds_NP_609585.1_9043	lcl|NT_033779.5_cds_NP_001260420.1_9044
lcl|NT_033779.5_cds_NP_609792.1_9753	lcl|NT_033779.5_cds_NP_001285979.1_9754
lcl|NT_037436.4_cds_NP_612031.3_17432	lcl|NT_037436.4_cds_NP_728523.2_17433
lcl|NT_037436.4_cds_NP_612031.3_17432	lcl|NT_037436.4_cds_NP_001163309.2_17434
lcl|NT_037436.4_cds_NP_612031.3_17432	lcl|NT_037436.4_cds_NP_001163310.2_17435
lcl|NT_037436.4_cds_NP_612031.3_17432	lcl|NT_037436.4_cds_NP_728522.2_17436
lcl|NT_033778.4_cds_NP_610865.1_13710	lcl|NT_033778.4_cds_NP_001286385.1_13711
lcl|NT_033779.5_cds_NP_608922.1_6896	lcl|NT_033779.5_cds_NP_001285625.1_6897
lcl|NT_037436.4_cds_NP_728591.1_17628	lcl|NT_037436.4_cds_NP_612098.2_17629
lcl|NC_004354.4_cds_NP_573097.1_3855	lcl|NC_004354.4_cds_NP_727921.1_3856
lcl|NC_004354.4_cds_NP_573097.1_3855	lcl|NC_004354.4_cds_NP_001285313.1_3857
lcl|NC_004354.4_cds_NP_572831.2_3025	lcl|NC_004354.4_cds_NP_001245645.1_3026
lcl|NC_004354.4_cds_NP_727344.1_2226	lcl|NC_004354.4_cds_NP_727345.1_2227
lcl|NT_033777.3_cds_NP_649828.1_24437	lcl|NT_033777.3_cds_NP_001246993.1_24438
lcl|NT_033778.4_cds_NP_610780.1_13394	lcl|NT_033778.4_cds_NP_001188911.1_13395
lcl|NC_004353.4_cds_NP_001033810.1_30752	lcl|NC_004353.4_cds_NP_001033812.1_30753
lcl|NC_004353.4_cds_NP_001033810.1_30752	lcl|NC_004353.4_cds_NP_001033814.1_30754
lcl|NT_033777.3_cds_NP_649762.1_24254	lcl|NT_033777.3_cds_NP_001262365.1_24255
lcl|NT_037436.4_cds_NP_001369045.1_20243	lcl|NT_037436.4_cds_NP_001163414.1_20244
lcl|NT_033777.3_cds_NP_650109.1_25256	lcl|NT_033777.3_cds_NP_001262482.1_25257
lcl|NT_033778.4_cds_NP_726051.1_15990	lcl|NT_033778.4_cds_NP_001286673.1_15991
lcl|NT_033777.3_cds_NP_649731.1_24147	lcl|NT_033777.3_cds_NP_001287212.1_24148
lcl|NT_033777.3_cds_NP_001262670.1_26733	lcl|NT_033777.3_cds_NP_001262671.1_26734
lcl|NC_004354.4_cds_NP_572476.2_1941	lcl|NC_004354.4_cds_NP_001162702.1_1942
lcl|NC_004354.4_cds_NP_572476.2_1941	lcl|NC_004354.4_cds_NP_001285017.1_1943
lcl|NT_033778.4_cds_NP_610665.2_13063	lcl|NT_033778.4_cds_NP_725019.1_13064
lcl|NT_033778.4_cds_NP_610665.2_13063	lcl|NT_033778.4_cds_NP_725020.1_13065
lcl|NT_033777.3_cds_NP_651103.1_28098	lcl|NT_033777.3_cds_NP_001287476.1_28099
lcl|NC_004354.4_cds_NP_572387.1_1701	lcl|NC_004354.4_cds_NP_727178.1_1702
lcl|NC_004354.4_cds_NP_572387.1_1701	lcl|NC_004354.4_cds_NP_001284976.1_1703
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_733460.1_30428
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_001163788.1_30429
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_001163794.1_30430
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_733461.2_30431
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788773.1_30432
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788774.1_30433
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788777.1_30434
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788778.1_30435
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788779.1_30436
lcl|NT_033777.3_cds_NP_001097994.1_30427	lcl|NT_033777.3_cds_NP_788775.1_30437
lcl|NT_033779.5_cds_NP_608561.2_5748	lcl|NT_033779.5_cds_NP_001162850.1_5749
lcl|NT_033779.5_cds_NP_609236.2_7918	lcl|NT_033779.5_cds_NP_001285757.1_7919
lcl|NT_033779.5_cds_NP_001246070.1_10046	lcl|NT_033779.5_cds_NP_001246071.1_10047
lcl|NT_033779.5_cds_NP_001246070.1_10046	lcl|NT_033779.5_cds_NP_001246072.1_10048
lcl|NT_033779.5_cds_NP_001246070.1_10046	lcl|NT_033779.5_cds_NP_001286020.1_10049
lcl|NT_037436.4_cds_NP_728562.1_17565	lcl|NT_037436.4_cds_NP_995950.1_17566
lcl|NT_037436.4_cds_NP_001246769.1_21225	lcl|NT_037436.4_cds_NP_001246771.1_21226
lcl|NT_033779.5_cds_NP_609210.1_7822	lcl|NT_033779.5_cds_NP_001285745.1_7823
lcl|NT_037436.4_cds_NP_612010.1_17343	lcl|NT_037436.4_cds_NP_001286886.1_17344
lcl|NT_033779.5_cds_NP_001245899.1_6969	lcl|NT_033779.5_cds_NP_001285633.1_6970
lcl|NC_004354.4_cds_NP_727380.1_2313	lcl|NC_004354.4_cds_NP_727381.1_2314
lcl|NT_033778.4_cds_NP_610242.1_11518	lcl|NT_033778.4_cds_NP_724509.1_11519
lcl|NT_033778.4_cds_NP_610242.1_11518	lcl|NT_033778.4_cds_NP_995753.1_11520
lcl|NT_033779.5_cds_NP_477050.1_9484	lcl|NT_033779.5_cds_NP_001285945.1_9485
lcl|NT_033779.5_cds_NP_609577.2_9028	lcl|NT_033779.5_cds_NP_001285879.1_9029
lcl|NT_033777.3_cds_NP_731251.1_24360	lcl|NT_033777.3_cds_NP_001287233.1_24361
lcl|NT_033777.3_cds_NP_650180.1_25432	lcl|NT_033777.3_cds_NP_001287301.1_25433
lcl|NT_033779.5_cds_NP_609231.2_7902	lcl|NT_033779.5_cds_NP_723398.1_7903
lcl|NT_033779.5_cds_NP_609231.2_7902	lcl|NT_033779.5_cds_NP_001162912.1_7904
lcl|NT_033779.5_cds_NP_609231.2_7902	lcl|NT_033779.5_cds_NP_001285755.1_7905
lcl|NT_037436.4_cds_NP_730444.1_22243	lcl|NT_037436.4_cds_NP_001262062.1_22244
lcl|NT_033779.5_cds_NP_001188736.1_7985	lcl|NT_033779.5_cds_NP_001285764.1_7986
lcl|NT_033777.3_cds_NP_001247012.1_24829	lcl|NT_033777.3_cds_NP_001034041.1_24830
lcl|NT_033778.4_cds_NP_611043.1_14320	lcl|NT_033778.4_cds_NP_725472.1_14321
lcl|NT_037436.4_cds_NP_648608.2_20721	lcl|NT_037436.4_cds_NP_001287052.1_20722
lcl|NT_033779.5_cds_NP_476678.1_8426	lcl|NT_033779.5_cds_NP_001260334.1_8427
lcl|NT_033779.5_cds_NP_652055.2_8666	lcl|NT_033779.5_cds_NP_001162946.1_8667
lcl|NC_004354.4_cds_NP_572167.3_1067	lcl|NC_004354.4_cds_NP_726931.2_1068
lcl|NT_033778.4_cds_NP_611408.2_15511	lcl|NT_033778.4_cds_NP_001246417.1_15512
lcl|NC_004354.4_cds_NP_572928.1_3309	lcl|NC_004354.4_cds_NP_001259537.2_3310
lcl|NT_033779.5_cds_NP_001259950.1_6136	lcl|NT_033779.5_cds_NP_722823.2_6137
lcl|NT_033777.3_cds_NP_001163721.1_28827	lcl|NT_033777.3_cds_NP_651341.2_28828
lcl|NT_033779.5_cds_NP_001097097.1_7158	lcl|NT_033779.5_cds_NP_001260124.1_7159
lcl|NT_033777.3_cds_NP_733266.1_29689	lcl|NT_033777.3_cds_NP_733267.1_29690
lcl|NT_037436.4_cds_NP_001097663.1_23015	lcl|NT_037436.4_cds_NP_649409.1_23016
lcl|NT_037436.4_cds_NP_001097663.1_23015	lcl|NT_037436.4_cds_NP_730735.1_23017
lcl|NT_033778.4_cds_NP_610535.1_12599	lcl|NT_033778.4_cds_NP_724856.1_12600
lcl|NC_004354.4_cds_NP_001096913.1_1999	lcl|NC_004354.4_cds_NP_001096914.1_2000
lcl|NC_004354.4_cds_NP_001162649.1_755	lcl|NC_004354.4_cds_NP_996334.1_756
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027304.1_10918
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027309.1_10923
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027314.1_10928
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027319.1_10933
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027324.1_10938
lcl|NT_033779.5_cds_NP_001027295.1_10909	lcl|NT_033779.5_cds_NP_001027329.1_10943
lcl|NT_033778.4_cds_NP_610176.1_11310	lcl|NT_033778.4_cds_NP_001260712.1_11311
lcl|NT_037436.4_cds_NP_648989.1_21816	lcl|NT_037436.4_cds_NP_001163460.1_21817
lcl|NT_037436.4_cds_NP_648989.1_21816	lcl|NT_037436.4_cds_NP_001287095.1_21818
lcl|NT_037436.4_cds_NP_648989.1_21816	lcl|NT_037436.4_cds_NP_001287096.1_21819
lcl|NT_033778.4_cds_NP_523864.3_17258	lcl|NT_033778.4_cds_NP_001246517.1_17259
lcl|NT_033779.5_cds_NP_608599.1_5831	lcl|NT_033779.5_cds_NP_722703.2_5832
lcl|NT_033779.5_cds_NP_608599.1_5831	lcl|NT_033779.5_cds_NP_001285561.1_5833
lcl|NT_033777.3_cds_NP_733145.3_29145	lcl|NT_033777.3_cds_NP_524515.2_29146
lcl|NT_033779.5_cds_NP_610108.1_10888	lcl|NT_033779.5_cds_NP_724339.1_10889
lcl|NT_033779.5_cds_NP_610108.1_10888	lcl|NT_033779.5_cds_NP_724340.1_10890
lcl|NT_033779.5_cds_NP_610037.1_10639	lcl|NT_033779.5_cds_NP_001260630.1_10640
lcl|NT_033777.3_cds_NP_524370.2_26337	lcl|NT_033777.3_cds_NP_001287349.1_26338
lcl|NT_037436.4_cds_NP_729535.1_19979	lcl|NT_037436.4_cds_NP_729536.1_19980
lcl|NC_004354.4_cds_NP_788948.1_5357	lcl|NC_004354.4_cds_NP_001285530.1_5358
lcl|NC_004354.4_cds_NP_788948.1_5357	lcl|NC_004354.4_cds_NP_001033858.1_5359
lcl|NC_004354.4_cds_NP_788948.1_5357	lcl|NC_004354.4_cds_NP_001033859.1_5360
lcl|NT_037436.4_cds_NP_001163333.1_18219	lcl|NT_037436.4_cds_NP_001163334.1_18220
lcl|NT_037436.4_cds_NP_001163333.1_18219	lcl|NT_037436.4_cds_NP_001286928.1_18221
lcl|NT_033777.3_cds_NP_650043.1_25096	lcl|NT_033777.3_cds_NP_001262469.1_25097
lcl|NC_004353.4_cds_NP_726596.1_30626	lcl|NC_004353.4_cds_NP_726597.1_30627
lcl|NC_004353.4_cds_NP_726596.1_30626	lcl|NC_004353.4_cds_NP_726600.1_30628
lcl|NC_004353.4_cds_NP_726596.1_30626	lcl|NC_004353.4_cds_NP_726601.1_30629
lcl|NT_033777.3_cds_NP_524479.1_28517	lcl|NT_033777.3_cds_NP_001262908.1_28518
lcl|NT_033777.3_cds_NP_650026.1_25053	lcl|NT_033777.3_cds_NP_001163585.1_25054
lcl|NT_033778.4_cds_NP_610252.3_11565	lcl|NT_033778.4_cds_NP_001286149.1_11566
lcl|NT_033778.4_cds_NP_610252.3_11565	lcl|NT_033778.4_cds_NP_001286150.1_11567
lcl|NT_037436.4_cds_NP_649135.2_22218	lcl|NT_037436.4_cds_NP_001262058.1_22219
lcl|NT_033779.5_cds_NP_609597.1_9096	lcl|NT_033779.5_cds_NP_001162967.1_9097
lcl|NT_033779.5_cds_NP_723642.2_8660	lcl|NT_033779.5_cds_NP_723643.2_8661
lcl|NT_033779.5_cds_NP_723642.2_8660	lcl|NT_033779.5_cds_NP_001162947.1_8662
lcl|NT_037436.4_cds_NP_729368.1_19521	lcl|NT_037436.4_cds_NP_729370.1_19522
lcl|NT_033777.3_cds_NP_651269.1_28594	lcl|NT_033777.3_cds_NP_001247286.1_28595
lcl|NT_033778.4_cds_NP_652027.2_13579	lcl|NT_033778.4_cds_NP_725242.1_13580
lcl|NC_004354.4_cds_NP_569956.1_472	lcl|NC_004354.4_cds_NP_001259147.1_473
lcl|NT_033777.3_cds_NP_732890.1_28282	lcl|NT_033777.3_cds_NP_001262879.1_28283
lcl|NT_033777.3_cds_NP_732403.1_27141	lcl|NT_033777.3_cds_NP_001027193.2_27142
lcl|NT_033777.3_cds_NP_524730.1_29633	lcl|NT_033777.3_cds_NP_001263050.1_29634
lcl|NT_033777.3_cds_NP_524730.1_29633	lcl|NT_033777.3_cds_NP_001287575.1_29635
lcl|NC_004354.4_cds_NP_572802.1_2946	lcl|NC_004354.4_cds_NP_001285155.1_2947
lcl|NC_004354.4_cds_NP_525034.2_125	lcl|NC_004354.4_cds_NP_726679.1_126
lcl|NC_004354.4_cds_NP_525034.2_125	lcl|NC_004354.4_cds_NP_001259101.1_127
lcl|NT_033778.4_cds_NP_523843.1_16992	lcl|NT_033778.4_cds_NP_001286836.1_16993
lcl|NT_033779.5_cds_NP_609550.1_8932	lcl|NT_033779.5_cds_NP_001285870.1_8933
lcl|NT_033777.3_cds_NP_651749.1_29924	lcl|NT_033777.3_cds_NP_001263091.1_29925
lcl|NT_033777.3_cds_NP_731971.1_26092	lcl|NT_033777.3_cds_NP_001163610.1_26093
lcl|NT_033777.3_cds_NP_731971.1_26092	lcl|NT_033777.3_cds_NP_001262584.1_26094
lcl|NT_037436.4_cds_NP_523877.1_17520	lcl|NT_037436.4_cds_NP_001261226.1_17521
lcl|NC_004354.4_cds_NP_996496.1_4400	lcl|NC_004354.4_cds_NP_001285382.1_4401
lcl|NT_037436.4_cds_NP_001246720.1_20366	lcl|NT_037436.4_cds_NP_996051.1_20367
lcl|NT_037436.4_cds_NP_001262016.1_21985	lcl|NT_037436.4_cds_NP_001287105.1_21986
lcl|NT_037436.4_cds_NP_001262016.1_21985	lcl|NT_037436.4_cds_NP_001034030.1_21987
lcl|NT_033777.3_cds_NP_650610.1_26673	lcl|NT_033777.3_cds_NP_001262661.1_26674
lcl|NT_033778.4_cds_NP_001286306.1_13020	lcl|NT_033778.4_cds_NP_001286307.1_13021
lcl|NT_033777.3_cds_NP_651481.1_29170	lcl|NT_033777.3_cds_NP_733152.1_29171
lcl|NC_004354.4_cds_NP_573133.2_4090	lcl|NC_004354.4_cds_NP_001259620.1_4091
lcl|NC_004354.4_cds_NP_608468.1_5375	lcl|NC_004354.4_cds_NP_001259780.1_5376
lcl|NT_033777.3_cds_NP_730931.1_23583	lcl|NT_033777.3_cds_NP_649535.2_23584
lcl|NT_037436.4_cds_NP_523875.2_17499	lcl|NT_037436.4_cds_NP_001286890.1_17500
lcl|NT_033778.4_cds_NP_652032.1_14846	lcl|NT_033778.4_cds_NP_725652.1_14847
lcl|NT_033779.5_cds_NP_001260398.1_8843	lcl|NT_033779.5_cds_NP_001285851.1_8844
lcl|NC_004354.4_cds_NP_573372.1_4753	lcl|NC_004354.4_cds_NP_728235.1_4754
lcl|NC_004354.4_cds_NP_726857.1_858	lcl|NC_004354.4_cds_NP_001259201.1_859
lcl|NT_033779.5_cds_NP_524666.2_5782	lcl|NT_033779.5_cds_NP_001245829.1_5783
lcl|NT_033779.5_cds_NP_524666.2_5782	lcl|NT_033779.5_cds_NP_001285557.1_5784
lcl|NT_037436.4_cds_NP_649392.1_22974	lcl|NT_037436.4_cds_NP_001287145.1_22975
lcl|NT_033779.5_cds_NP_001285666.1_7164	lcl|NT_033779.5_cds_NP_001014474.3_7165
lcl|NT_033778.4_cds_NP_726320.1_16613	lcl|NT_033778.4_cds_NP_726321.1_16614
lcl|NT_033778.4_cds_NP_726320.1_16613	lcl|NT_033778.4_cds_NP_001163265.1_16615
lcl|NC_004354.4_cds_NP_572610.1_2359	lcl|NC_004354.4_cds_NP_001259397.1_2360
lcl|NC_004354.4_cds_NP_572610.1_2359	lcl|NC_004354.4_cds_NP_001285074.1_2361
lcl|NC_004354.4_cds_NP_572581.1_2277	lcl|NC_004354.4_cds_NP_001245593.1_2278
lcl|NC_004354.4_cds_NP_572581.1_2277	lcl|NC_004354.4_cds_NP_001259390.1_2279
lcl|NC_004354.4_cds_NP_572581.1_2277	lcl|NC_004354.4_cds_NP_001285061.1_2280
lcl|NT_037436.4_cds_NP_001137905.1_19289	lcl|NT_037436.4_cds_NP_996014.2_19290
lcl|NT_037436.4_cds_NP_001137905.1_19289	lcl|NT_037436.4_cds_NP_648137.3_19291
lcl|NC_004354.4_cds_NP_001188557.1_1727	lcl|NC_004354.4_cds_NP_001284982.1_1728
lcl|NC_004353.4_cds_NP_001014702.1_30744	lcl|NC_004353.4_cds_NP_001014705.1_30745
lcl|NC_004353.4_cds_NP_726539.1_30494	lcl|NC_004353.4_cds_NP_001284709.1_30495
lcl|NT_033779.5_cds_NP_523446.2_5675	lcl|NT_033779.5_cds_NP_001285551.1_5676
lcl|NT_033777.3_cds_NP_001262310.1_23865	lcl|NT_033777.3_cds_NP_001138013.2_23866
lcl|NT_033777.3_cds_NP_001262310.1_23865	lcl|NT_033777.3_cds_NP_001262311.1_23867
lcl|NT_033777.3_cds_NP_001262310.1_23865	lcl|NT_033777.3_cds_NP_001262312.1_23868
lcl|NT_033779.5_cds_NP_609436.1_8557	lcl|NT_033779.5_cds_NP_001188788.2_8558
lcl|NT_037436.4_cds_NP_729926.1_20875	lcl|NT_037436.4_cds_NP_729927.2_20876
lcl|NC_004354.4_cds_NP_572856.1_3085	lcl|NC_004354.4_cds_NP_001285186.1_3086
lcl|NC_004354.4_cds_NP_572856.1_3085	lcl|NC_004354.4_cds_NP_001285187.1_3087
lcl|NT_033779.5_cds_NP_524746.2_9579	lcl|NT_033779.5_cds_NP_001285956.1_9580
lcl|NT_037436.4_cds_NP_001097568.1_20074	lcl|NT_037436.4_cds_NP_001287017.1_20075
lcl|NT_033778.4_cds_NP_477185.1_11783	lcl|NT_033778.4_cds_NP_001286160.1_11784
lcl|NT_033777.3_cds_NP_001287444.2_27694	lcl|NT_033777.3_cds_NP_001303518.2_27695
lcl|NT_033779.5_cds_NP_609094.1_7424	lcl|NT_033779.5_cds_NP_723241.1_7425
lcl|NT_033779.5_cds_NP_609094.1_7424	lcl|NT_033779.5_cds_NP_723242.1_7426
lcl|NT_033779.5_cds_NP_609094.1_7424	lcl|NT_033779.5_cds_NP_001245926.1_7427
lcl|NT_033777.3_cds_NP_476693.1_26578	lcl|NT_033777.3_cds_NP_001163632.1_26579
lcl|NT_033777.3_cds_NP_476693.1_26578	lcl|NT_033777.3_cds_NP_001247145.1_26580
lcl|NT_033777.3_cds_NP_650616.2_26689	lcl|NT_033777.3_cds_NP_001163636.1_26690
lcl|NT_033779.5_cds_NP_609820.1_9903	lcl|NT_033779.5_cds_NP_001286000.1_9904
lcl|NT_037436.4_cds_NP_524112.1_21573	lcl|NT_037436.4_cds_NP_001261954.1_21574
lcl|NT_037436.4_cds_NP_647626.1_17713	lcl|NT_037436.4_cds_NP_728631.1_17714
lcl|NT_033779.5_cds_NP_001246004.2_8984	lcl|NT_033779.5_cds_NP_995688.1_8985
lcl|NC_004354.4_cds_NP_788926.2_4453	lcl|NC_004354.4_cds_NP_788925.2_4454
lcl|NC_004354.4_cds_NP_788926.2_4453	lcl|NC_004354.4_cds_NP_728118.2_4460
lcl|NC_004354.4_cds_NP_788926.2_4453	lcl|NC_004354.4_cds_NP_788927.2_4461
lcl|NC_004354.4_cds_NP_727674.1_3100	lcl|NC_004354.4_cds_NP_727675.1_3101
lcl|NC_004354.4_cds_NP_001097000.1_3940	lcl|NC_004354.4_cds_NP_001259604.1_3941
lcl|NC_004354.4_cds_NP_569997.1_645	lcl|NC_004354.4_cds_NP_001259184.1_646
lcl|NT_033779.5_cds_NP_523479.1_6814	lcl|NT_033779.5_cds_NP_001260082.1_6815
lcl|NT_033779.5_cds_NP_523479.1_6814	lcl|NT_033779.5_cds_NP_723056.2_6816
lcl|NT_033779.5_cds_NP_724300.2_10742	lcl|NT_033779.5_cds_NP_724301.2_10743
lcl|NT_033779.5_cds_NP_724300.2_10742	lcl|NT_033779.5_cds_NP_995739.1_10744
lcl|NT_033778.4_cds_NP_611299.2_15182	lcl|NT_033778.4_cds_NP_001286565.1_15183
